50                        0.8012511932883576
100                       -3.929522861981076
150                       44.30470967441708
200                       22.131061264978882
250                       34.861498646054876
300                       39.689142942503814
350                       41.537143976153466
400                       41.01633785978453
450                       37.91585603900776
500                       31.002704280149818
550                       14.071463020560387
600                       0.6383857219222664
650                       24.939643972594666
700                       30.433606383141978
750                       24.0837670225952
800                       42.86461842187822
850                       33.8080517654442
900                       42.649625802865
950                       43.20697619462272
1000                      56.492372154262405
1050                      50.0356156039291
1100                      32.01928323411767
1150                      -5.10869088549769
1200                      27.878553203593516
1250                      35.94142409745445
1300                      44.63337247443921
1350                      46.355046374611845
1400                      34.86351627019813
1450                      63.011930815520415
1500                      -12.903705893218746
1550                      56.85724970308088
1600                      5.041136730046755
1650                      14.052648848418343
1700                      15.768151733788244
1750                      7.9502471798613445
1800                      40.43286210603962
1850                      71.73669911912795
1900                      25.64549116761944
1950                      32.01734066052601
2000                      57.90450330946025
2050                      43.15944795274666
2100                      41.698892151317594
2150                      36.82716877793211
2200                      29.513033799692828
2250                      14.659893900591515
2300                      3.5593098941516956
2350                      15.171468998918376
2400                      8.348595292658938
2450                      32.507028217891516
2500                      30.458064432249323
2550                      21.96397729390312
2600                      26.84166230510467
2650                      16.406747529424294
2700                      24.345478758940835
2750                      24.608587369174934
2800                      40.76737880386002
2850                      22.804830776508442
2900                      27.5756199751979
2950                      43.495297040609685
3000                      77.41477334886913
3050                      50.57181298161885
3100                      11.083208572226052
3150                      7.111920031623439
3200                      17.3368015178036
3250                      6.473689092388174
3300                      -1.996377480929214
3350                      4.549794448635456
3400                      13.415523914547085
3450                      49.44775862570006
3500                      9.125483557649297
3550                      28.593742660527504
3600                      22.35371978319749
3650                      3.4524392650884113
3700                      4.907524587136422
3750                      11.252374178401181
3800                      55.39388644260934
3850                      13.786742841765689
3900                      22.6320337520276
3950                      8.795706094615728
4000                      11.389695504888964
4050                      45.76355029777612
4100                      99.05636598405144
4150                      39.75784666745818
4200                      11.955660352586946
4250                      8.687125318409354
4300                      9.172586191661182
4350                      15.852168213599535
4400                      24.81205868006603
4450                      1.1960205767176781
4500                      23.973586729838907
4550                      21.821245637022262
4600                      -2.2744085868281423
4650                      31.08062817478128
4700                      30.784479637558615
4750                      7.36989491623195
4800                      36.61282288392816
4850                      -9.93652264352222
4900                      30.40104091772374
4950                      38.193380265321146
5000                      25.96300472862781
5050                      -5.733039504321439
5100                      30.061750279646297
5150                      14.408132651955398
5200                      12.077188635958745
5250                      -2.440681975039664
5300                      0.9552609275207226
5350                      2.7947879362881296
5400                      23.27289100946972
5450                      20.667616940117245
5500                      17.428735853553945
5550                      27.44717224325282
5600                      -3.332409342714138
5650                      -5.771837441626598
5700                      3.155024518105405
5750                      13.286595278982583
5800                      6.399334732189779
5850                      16.65847989766839
5900                      6.788336523595109
5950                      8.011792810679253
6000                      5.206717668837917
